global_key,image_url,mission,split
DJI_20241127112436_0016_V_1000zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112436_0016_V_1000zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113148_0040_V_1277zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113148_0040_V_1277zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112550_0020_V_962zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112550_0020_V_962zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112357_0014_V_1198zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112357_0014_V_1198zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202111655_0024_V_895zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202111655_0024_V_895zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202111255_0012_V_1432zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202111255_0012_V_1432zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112656_0024_V_963zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112656_0024_V_963zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202112035_0034_V_1495zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202112035_0034_V_1495zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113332_0046_V_930zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113332_0046_V_930zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202111823_0028_V_732zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202111823_0028_V_732zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112916_0032_V_1137zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112916_0032_V_1137zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202112109_0036_V_1474zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202112109_0036_V_1474zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113657_0058_V_1094zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113657_0058_V_1094zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113030_0036_V_1117zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113030_0036_V_1117zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112322_0012_V_1388zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112322_0012_V_1388zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204113255_0004_V_1530zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204113255_0004_V_1530zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127114224_0074_V_1457zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127114224_0074_V_1457zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202112006_0032_V_1279zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202112006_0032_V_1279zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113115_0038_V_1300zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113115_0038_V_1300zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202111618_0022_V_1257zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202111618_0022_V_1257zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113443_0050_V_1276zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113443_0050_V_1276zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202111140_0008_V_1664zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202111140_0008_V_1664zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127114034_0068_V_1444zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127114034_0068_V_1444zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202111026_0004_V_1677zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202111026_0004_V_1677zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112045_0004_V_1588zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112045_0004_V_1588zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127114114_0070_V_1646zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127114114_0070_V_1646zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112244_0010_V_1197zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112244_0010_V_1197zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204113213_0002_V_1556zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204113213_0002_V_1556zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204113426_0008_V_1385zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204113426_0008_V_1385zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113505_0052_V_1280zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113505_0052_V_1280zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202112147_0038_V_1112zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202112147_0038_V_1112zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202112349_0044_V_1336zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202112349_0044_V_1336zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113619_0056_V_1268zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113619_0056_V_1268zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204113343_0006_V_1212zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204113343_0006_V_1212zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202111417_0016_V_1841zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202111417_0016_V_1841zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113911_0064_V_1097zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113911_0064_V_1097zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112625_0022_V_971zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112625_0022_V_971zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202111216_0010_V_1441zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202111216_0010_V_1441zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202111933_0030_V_1302zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202111933_0030_V_1302zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113537_0054_V_1461zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113537_0054_V_1461zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127114915_0002_V_1456zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271145_011_knightlangbciwptcn/DJI_20241127114915_0002_V_1456zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202111738_0026_V_897zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202111738_0026_V_897zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112126_0006_V_1183zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112126_0006_V_1183zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113221_0042_V_916zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113221_0042_V_916zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112207_0008_V_1576zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112207_0008_V_1576zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113256_0044_V_945zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113256_0044_V_945zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202112550_0050_V_1324zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202112550_0050_V_1324zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112806_0028_V_957zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112806_0028_V_957zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127114151_0072_V_1669zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127114151_0072_V_1669zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202111521_0020_V_1409zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202111521_0020_V_1409zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202112314_0042_V_1151zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202112314_0042_V_1151zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113735_0060_V_1099zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113735_0060_V_1099zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202112507_0048_V_1518zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202112507_0048_V_1518zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113408_0048_V_1272zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113408_0048_V_1272zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112841_0030_V_819zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112841_0030_V_819zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204113510_0010_V_1037zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204113510_0010_V_1037zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202111335_0014_V_1420zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202111335_0014_V_1420zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113953_0066_V_1251zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113953_0066_V_1251zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112731_0026_V_967zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112731_0026_V_967zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112513_0018_V_1338zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112513_0018_V_1338zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127113818_0062_V_1255zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113818_0062_V_1255zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202112426_0046_V_1139zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202112426_0046_V_1139zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127112952_0034_V_960zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127112952_0034_V_960zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202112237_0040_V_1133zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202112237_0040_V_1133zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202112630_0052_V_1541zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202112630_0052_V_1541zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202111103_0006_V_1648zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202111103_0006_V_1648zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241202110949_0002_V_1467zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202110949_0002_V_1467zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204113550_0012_V_1177zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204113550_0012_V_1177zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204113629_0014_V_1172zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204113629_0014_V_1172zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204113709_0016_V_1015zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204113709_0016_V_1015zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204113753_0018_V_1208zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204113753_0018_V_1208zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204113833_0020_V_1016zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204113833_0020_V_1016zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204113913_0022_V_848zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204113913_0022_V_848zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204113958_0024_V_1032zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204113958_0024_V_1032zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204114040_0026_V_977zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204114040_0026_V_977zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204114340_0034_V_1304zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204114340_0034_V_1304zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204114120_0028_V_1165zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204114120_0028_V_1165zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204114202_0030_V_1142zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204114202_0030_V_1142zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241204114237_0032_V_950zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412041127_007_knightlangbciwptcn17arboles/DJI_20241204114237_0032_V_950zoom.JPG,20241127_knightlangbci_wptnorte_m3e,
DJI_20241127105457_0010_V_1776zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271048_008_knightlangbciwptsendero/DJI_20241127105457_0010_V_1776zoom.JPG,20241127_knightlangbci_wptsendero_m3e,valid
DJI_20241127110429_0036_V_2030zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271048_008_knightlangbciwptsendero/DJI_20241127110429_0036_V_2030zoom.JPG,20241127_knightlangbci_wptsendero_m3e,valid
DJI_20241127104334_0006_V_1712zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271018_007_knightlangbciwptsendero/DJI_20241127104334_0006_V_1712zoom.JPG,20241127_knightlangbci_wptsendero_m3e,
DJI_20241127110657_0044_V_2011zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271048_008_knightlangbciwptsendero/DJI_20241127110657_0044_V_2011zoom.JPG,20241127_knightlangbci_wptsendero_m3e,valid
DJI_20241127110315_0032_V_1840zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271048_008_knightlangbciwptsendero/DJI_20241127110315_0032_V_1840zoom.JPG,20241127_knightlangbci_wptsendero_m3e,train
DJI_20241127102317_0002_V_1658zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271018_006_knightlangbciwptsendero/DJI_20241127102317_0002_V_1658zoom.JPG,20241127_knightlangbci_wptsendero_m3e,train
DJI_20241127105537_0012_V_1747zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271048_008_knightlangbciwptsendero/DJI_20241127105537_0012_V_1747zoom.JPG,20241127_knightlangbci_wptsendero_m3e,test
DJI_20241127105421_0008_V_1746zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271048_008_knightlangbciwptsendero/DJI_20241127105421_0008_V_1746zoom.JPG,20241127_knightlangbci_wptsendero_m3e,valid
DJI_20241127102748_0016_V_1851zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271018_006_knightlangbciwptsendero/DJI_20241127102748_0016_V_1851zoom.JPG,20241127_knightlangbci_wptsendero_m3e,
DJI_20241127105223_0002_V_1762zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271048_008_knightlangbciwptsendero/DJI_20241127105223_0002_V_1762zoom.JPG,20241127_knightlangbci_wptsendero_m3e,train
DJI_20241127103331_0034_V_1858zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271018_006_knightlangbciwptsendero/DJI_20241127103331_0034_V_1858zoom.JPG,20241127_knightlangbci_wptsendero_m3e,
DJI_20241127103411_0036_V_1872zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271018_006_knightlangbciwptsendero/DJI_20241127103411_0036_V_1872zoom.JPG,20241127_knightlangbci_wptsendero_m3e,test
DJI_20241127105826_0020_V_1543zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271048_008_knightlangbciwptsendero/DJI_20241127105826_0020_V_1543zoom.JPG,20241127_knightlangbci_wptsendero_m3e,
DJI_20241127104501_0010_V_1750zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271018_007_knightlangbciwptsendero/DJI_20241127104501_0010_V_1750zoom.JPG,20241127_knightlangbci_wptsendero_m3e,train
DJI_20241127103829_0048_V_1716zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271018_006_knightlangbciwptsendero/DJI_20241127103829_0048_V_1716zoom.JPG,20241127_knightlangbci_wptsendero_m3e,
DJI_20241127102944_0022_V_1874zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271018_006_knightlangbciwptsendero/DJI_20241127102944_0022_V_1874zoom.JPG,20241127_knightlangbci_wptsendero_m3e,train
DJI_20241127102908_0020_V_2075zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271018_006_knightlangbciwptsendero/DJI_20241127102908_0020_V_2075zoom.JPG,20241127_knightlangbci_wptsendero_m3e,train
DJI_20241127103101_0026_V_1878zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271018_006_knightlangbciwptsendero/DJI_20241127103101_0026_V_1878zoom.JPG,20241127_knightlangbci_wptsendero_m3e,
DJI_20241127110105_0028_V_1381zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271048_008_knightlangbciwptsendero/DJI_20241127110105_0028_V_1381zoom.JPG,20241127_knightlangbci_wptsendero_m3e,train
DJI_20241127102515_0008_V_1852zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271018_006_knightlangbciwptsendero/DJI_20241127102515_0008_V_1852zoom.JPG,20241127_knightlangbci_wptsendero_m3e,train
DJI_20241127102515_0008_V_1852zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271018_006_knightlangbciwptsendero/DJI_20241127102515_0008_V_1852zoom.JPG,20241127_knightlangbci_wptsendero_m3e,train
DJI_20241127103632_0042_V_1494zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271018_006_knightlangbciwptsendero/DJI_20241127103632_0042_V_1494zoom.JPG,20241127_knightlangbci_wptsendero_m3e,train
DJI_20241127102356_0004_V_1861zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsendero_m3e/DJI_202411271018_006_knightlangbciwptsendero/DJI_20241127102356_0004_V_1861zoom.JPG,20241127_knightlangbci_wptsendero_m3e,valid
